,model_name,frame_number,people,error,perc_error
4028,ssd_mobilenet_v1_ppn_coco,54.0,4,2,0.3333333333333333
4029,ssd_mobilenet_v1_ppn_coco,55.0,4,2,0.3333333333333333
4030,ssd_mobilenet_v1_ppn_coco,56.0,4,2,0.3333333333333333
4031,ssd_mobilenet_v1_ppn_coco,57.0,4,2,0.3333333333333333
4032,ssd_mobilenet_v1_ppn_coco,58.0,4,2,0.3333333333333333
4033,ssd_mobilenet_v1_ppn_coco,59.0,3,3,0.5
4034,ssd_mobilenet_v1_ppn_coco,60.0,5,1,0.16666666666666666
4035,ssd_mobilenet_v1_ppn_coco,61.0,4,2,0.3333333333333333
4036,ssd_mobilenet_v1_ppn_coco,62.0,3,3,0.5
4037,ssd_mobilenet_v1_ppn_coco,63.0,3,3,0.5
4038,ssd_mobilenet_v1_ppn_coco,64.0,4,2,0.3333333333333333
4039,ssd_mobilenet_v1_ppn_coco,65.0,4,2,0.3333333333333333
4040,ssd_mobilenet_v1_ppn_coco,66.0,4,2,0.3333333333333333
4041,ssd_mobilenet_v1_ppn_coco,67.0,5,1,0.16666666666666666
4042,ssd_mobilenet_v1_ppn_coco,68.0,5,1,0.16666666666666666
4043,ssd_mobilenet_v1_ppn_coco,69.0,5,1,0.16666666666666666
4044,ssd_mobilenet_v1_ppn_coco,70.0,4,2,0.3333333333333333
4045,ssd_mobilenet_v1_ppn_coco,71.0,4,2,0.3333333333333333
4046,ssd_mobilenet_v1_ppn_coco,72.0,6,0,0.0
4047,ssd_mobilenet_v1_ppn_coco,73.0,4,2,0.3333333333333333
4048,ssd_mobilenet_v1_ppn_coco,74.0,4,2,0.3333333333333333
4049,ssd_mobilenet_v1_ppn_coco,75.0,4,2,0.3333333333333333
4050,ssd_mobilenet_v1_ppn_coco,76.0,6,0,0.0
4051,ssd_mobilenet_v1_ppn_coco,77.0,8,2,0.3333333333333333
4052,ssd_mobilenet_v1_ppn_coco,78.0,7,1,0.16666666666666666
4053,ssd_mobilenet_v1_ppn_coco,79.0,6,0,0.0
4054,ssd_mobilenet_v1_ppn_coco,80.0,6,0,0.0
4055,ssd_mobilenet_v1_ppn_coco,81.0,6,0,0.0
4056,ssd_mobilenet_v1_ppn_coco,82.0,6,0,0.0
4057,ssd_mobilenet_v1_ppn_coco,83.0,6,0,0.0
4058,ssd_mobilenet_v1_ppn_coco,84.0,5,1,0.16666666666666666
4059,ssd_mobilenet_v1_ppn_coco,85.0,5,1,0.16666666666666666
4060,ssd_mobilenet_v1_ppn_coco,86.0,6,0,0.0
4061,ssd_mobilenet_v1_ppn_coco,87.0,6,0,0.0
4062,ssd_mobilenet_v1_ppn_coco,88.0,5,1,0.16666666666666666
4063,ssd_mobilenet_v1_ppn_coco,89.0,5,1,0.16666666666666666
4064,ssd_mobilenet_v1_ppn_coco,90.0,4,2,0.3333333333333333
4065,ssd_mobilenet_v1_ppn_coco,91.0,5,1,0.16666666666666666
4066,ssd_mobilenet_v1_ppn_coco,92.0,6,0,0.0
4067,ssd_mobilenet_v1_ppn_coco,93.0,4,2,0.3333333333333333
4068,ssd_mobilenet_v1_ppn_coco,94.0,4,2,0.3333333333333333
4069,ssd_mobilenet_v1_ppn_coco,95.0,4,2,0.3333333333333333
4070,ssd_mobilenet_v1_ppn_coco,96.0,4,2,0.3333333333333333
4071,ssd_mobilenet_v1_ppn_coco,97.0,4,2,0.3333333333333333
4072,ssd_mobilenet_v1_ppn_coco,98.0,4,2,0.3333333333333333
4073,ssd_mobilenet_v1_ppn_coco,99.0,4,2,0.3333333333333333
4074,ssd_mobilenet_v1_ppn_coco,100.0,5,1,0.16666666666666666
4075,ssd_mobilenet_v1_ppn_coco,101.0,4,2,0.3333333333333333
4076,ssd_mobilenet_v1_ppn_coco,102.0,8,2,0.3333333333333333
4077,ssd_mobilenet_v1_ppn_coco,103.0,7,1,0.16666666666666666
4078,ssd_mobilenet_v1_ppn_coco,104.0,5,1,0.16666666666666666
4079,ssd_mobilenet_v1_ppn_coco,105.0,4,2,0.3333333333333333
4080,ssd_mobilenet_v1_ppn_coco,106.0,2,4,0.6666666666666666
4081,ssd_mobilenet_v1_ppn_coco,107.0,2,4,0.6666666666666666
4082,ssd_mobilenet_v1_ppn_coco,108.0,3,3,0.5
4083,ssd_mobilenet_v1_ppn_coco,109.0,6,0,0.0
4084,ssd_mobilenet_v1_ppn_coco,110.0,5,1,0.16666666666666666
4085,ssd_mobilenet_v1_ppn_coco,111.0,3,3,0.5
4086,ssd_mobilenet_v1_ppn_coco,112.0,4,2,0.3333333333333333
4087,ssd_mobilenet_v1_ppn_coco,113.0,4,2,0.3333333333333333
4088,ssd_mobilenet_v1_ppn_coco,114.0,5,1,0.16666666666666666
4089,ssd_mobilenet_v1_ppn_coco,115.0,4,2,0.3333333333333333
4090,ssd_mobilenet_v1_ppn_coco,116.0,3,4,0.5714285714285714
4091,ssd_mobilenet_v1_ppn_coco,117.0,5,2,0.2857142857142857
4092,ssd_mobilenet_v1_ppn_coco,118.0,6,1,0.14285714285714285
4093,ssd_mobilenet_v1_ppn_coco,119.0,5,2,0.2857142857142857
4094,ssd_mobilenet_v1_ppn_coco,120.0,5,2,0.2857142857142857
4095,ssd_mobilenet_v1_ppn_coco,121.0,1,6,0.8571428571428571
4096,ssd_mobilenet_v1_ppn_coco,122.0,5,2,0.2857142857142857
4097,ssd_mobilenet_v1_ppn_coco,123.0,4,3,0.42857142857142855
4098,ssd_mobilenet_v1_ppn_coco,124.0,6,1,0.14285714285714285
4099,ssd_mobilenet_v1_ppn_coco,125.0,7,0,0.0
4100,ssd_mobilenet_v1_ppn_coco,126.0,9,2,0.2857142857142857
4101,ssd_mobilenet_v1_ppn_coco,127.0,8,1,0.14285714285714285
4102,ssd_mobilenet_v1_ppn_coco,128.0,6,1,0.14285714285714285
4103,ssd_mobilenet_v1_ppn_coco,129.0,9,2,0.2857142857142857
4104,ssd_mobilenet_v1_ppn_coco,130.0,10,3,0.42857142857142855
4105,ssd_mobilenet_v1_ppn_coco,131.0,8,1,0.14285714285714285
4106,ssd_mobilenet_v1_ppn_coco,132.0,7,0,0.0
4107,ssd_mobilenet_v1_ppn_coco,133.0,7,1,0.125
4108,ssd_mobilenet_v1_ppn_coco,134.0,8,0,0.0
4109,ssd_mobilenet_v1_ppn_coco,135.0,7,1,0.125
4110,ssd_mobilenet_v1_ppn_coco,136.0,8,0,0.0
4111,ssd_mobilenet_v1_ppn_coco,137.0,9,1,0.125
4112,ssd_mobilenet_v1_ppn_coco,138.0,10,2,0.25
4113,ssd_mobilenet_v1_ppn_coco,139.0,7,1,0.125
4114,ssd_mobilenet_v1_ppn_coco,140.0,8,0,0.0
4115,ssd_mobilenet_v1_ppn_coco,141.0,9,1,0.125
4116,ssd_mobilenet_v1_ppn_coco,142.0,7,1,0.125
4117,ssd_mobilenet_v1_ppn_coco,143.0,8,0,0.0
4118,ssd_mobilenet_v1_ppn_coco,144.0,9,1,0.125
4119,ssd_mobilenet_v1_ppn_coco,145.0,7,1,0.125
4120,ssd_mobilenet_v1_ppn_coco,146.0,9,1,0.125
4121,ssd_mobilenet_v1_ppn_coco,147.0,6,2,0.25
4122,ssd_mobilenet_v1_ppn_coco,148.0,6,1,0.14285714285714285
4123,ssd_mobilenet_v1_ppn_coco,149.0,8,1,0.14285714285714285
4124,ssd_mobilenet_v1_ppn_coco,150.0,7,0,0.0
4125,ssd_mobilenet_v1_ppn_coco,151.0,7,0,0.0
4126,ssd_mobilenet_v1_ppn_coco,152.0,7,0,0.0
4127,ssd_mobilenet_v1_ppn_coco,153.0,6,1,0.14285714285714285
4128,ssd_mobilenet_v1_ppn_coco,154.0,7,0,0.0
4129,ssd_mobilenet_v1_ppn_coco,155.0,8,1,0.14285714285714285
4130,ssd_mobilenet_v1_ppn_coco,156.0,6,1,0.14285714285714285
4131,ssd_mobilenet_v1_ppn_coco,157.0,7,0,0.0
4132,ssd_mobilenet_v1_ppn_coco,158.0,5,2,0.2857142857142857
4133,ssd_mobilenet_v1_ppn_coco,159.0,7,0,0.0
4134,ssd_mobilenet_v1_ppn_coco,160.0,9,2,0.2857142857142857
4135,ssd_mobilenet_v1_ppn_coco,161.0,3,4,0.5714285714285714
4136,ssd_mobilenet_v1_ppn_coco,162.0,4,3,0.42857142857142855
4137,ssd_mobilenet_v1_ppn_coco,163.0,4,3,0.42857142857142855
4138,ssd_mobilenet_v1_ppn_coco,164.0,7,0,0.0
4139,ssd_mobilenet_v1_ppn_coco,165.0,7,0,0.0
4140,ssd_mobilenet_v1_ppn_coco,166.0,8,1,0.14285714285714285
4141,ssd_mobilenet_v1_ppn_coco,167.0,8,1,0.14285714285714285
4142,ssd_mobilenet_v1_ppn_coco,168.0,7,0,0.0
4143,ssd_mobilenet_v1_ppn_coco,169.0,7,0,0.0
4144,ssd_mobilenet_v1_ppn_coco,170.0,6,1,0.14285714285714285
4145,ssd_mobilenet_v1_ppn_coco,171.0,7,0,0.0
4146,ssd_mobilenet_v1_ppn_coco,172.0,7,0,0.0
4147,ssd_mobilenet_v1_ppn_coco,173.0,7,0,0.0
4148,ssd_mobilenet_v1_ppn_coco,174.0,7,0,0.0
4149,ssd_mobilenet_v1_ppn_coco,175.0,9,2,0.2857142857142857
4150,ssd_mobilenet_v1_ppn_coco,176.0,9,2,0.2857142857142857
4151,ssd_mobilenet_v1_ppn_coco,177.0,10,3,0.42857142857142855
4152,ssd_mobilenet_v1_ppn_coco,178.0,8,1,0.14285714285714285
4153,ssd_mobilenet_v1_ppn_coco,179.0,7,0,0.0
4154,ssd_mobilenet_v1_ppn_coco,180.0,7,0,0.0
4155,ssd_mobilenet_v1_ppn_coco,181.0,6,1,0.14285714285714285
4156,ssd_mobilenet_v1_ppn_coco,182.0,7,0,0.0
4157,ssd_mobilenet_v1_ppn_coco,183.0,8,1,0.14285714285714285
4158,ssd_mobilenet_v1_ppn_coco,184.0,8,1,0.14285714285714285
4159,ssd_mobilenet_v1_ppn_coco,185.0,7,0,0.0
4160,ssd_mobilenet_v1_ppn_coco,186.0,6,1,0.14285714285714285
4161,ssd_mobilenet_v1_ppn_coco,187.0,7,0,0.0
4162,ssd_mobilenet_v1_ppn_coco,188.0,6,1,0.14285714285714285
4163,ssd_mobilenet_v1_ppn_coco,189.0,7,0,0.0
4164,ssd_mobilenet_v1_ppn_coco,190.0,6,1,0.14285714285714285
4165,ssd_mobilenet_v1_ppn_coco,191.0,5,2,0.2857142857142857
4166,ssd_mobilenet_v1_ppn_coco,192.0,7,0,0.0
4167,ssd_mobilenet_v1_ppn_coco,193.0,6,1,0.14285714285714285
4168,ssd_mobilenet_v1_ppn_coco,194.0,7,0,0.0
4169,ssd_mobilenet_v1_ppn_coco,195.0,6,1,0.14285714285714285
4170,ssd_mobilenet_v1_ppn_coco,196.0,5,2,0.2857142857142857
4171,ssd_mobilenet_v1_ppn_coco,197.0,6,1,0.14285714285714285
4172,ssd_mobilenet_v1_ppn_coco,198.0,5,2,0.2857142857142857
4173,ssd_mobilenet_v1_ppn_coco,199.0,6,1,0.14285714285714285
4174,ssd_mobilenet_v1_ppn_coco,200.0,7,0,0.0
4175,ssd_mobilenet_v1_ppn_coco,201.0,7,0,0.0
4176,ssd_mobilenet_v1_ppn_coco,202.0,7,0,0.0
4177,ssd_mobilenet_v1_ppn_coco,203.0,9,2,0.2857142857142857
4178,ssd_mobilenet_v1_ppn_coco,204.0,8,1,0.14285714285714285
4179,ssd_mobilenet_v1_ppn_coco,205.0,8,1,0.14285714285714285
4180,ssd_mobilenet_v1_ppn_coco,206.0,9,2,0.2857142857142857
4181,ssd_mobilenet_v1_ppn_coco,207.0,7,1,0.16666666666666666
4182,ssd_mobilenet_v1_ppn_coco,208.0,7,1,0.16666666666666666
4183,ssd_mobilenet_v1_ppn_coco,209.0,6,0,0.0
4184,ssd_mobilenet_v1_ppn_coco,210.0,5,1,0.16666666666666666
4185,ssd_mobilenet_v1_ppn_coco,211.0,4,2,0.3333333333333333
4186,ssd_mobilenet_v1_ppn_coco,212.0,5,1,0.16666666666666666
4187,ssd_mobilenet_v1_ppn_coco,213.0,5,1,0.16666666666666666
4188,ssd_mobilenet_v1_ppn_coco,214.0,7,1,0.16666666666666666
4189,ssd_mobilenet_v1_ppn_coco,215.0,8,2,0.3333333333333333
4190,ssd_mobilenet_v1_ppn_coco,216.0,6,0,0.0
4191,ssd_mobilenet_v1_ppn_coco,217.0,6,0,0.0
4192,ssd_mobilenet_v1_ppn_coco,218.0,6,0,0.0
4193,ssd_mobilenet_v1_ppn_coco,219.0,5,0,0.0
4194,ssd_mobilenet_v1_ppn_coco,220.0,5,0,0.0
4195,ssd_mobilenet_v1_ppn_coco,221.0,5,0,0.0
4196,ssd_mobilenet_v1_ppn_coco,222.0,8,3,0.6
4197,ssd_mobilenet_v1_ppn_coco,223.0,7,2,0.4
4198,ssd_mobilenet_v1_ppn_coco,224.0,8,2,0.3333333333333333
4199,ssd_mobilenet_v1_ppn_coco,225.0,6,0,0.0
4200,ssd_mobilenet_v1_ppn_coco,226.0,7,1,0.16666666666666666
4201,ssd_mobilenet_v1_ppn_coco,227.0,7,1,0.16666666666666666
4202,ssd_mobilenet_v1_ppn_coco,228.0,6,0,0.0
4203,ssd_mobilenet_v1_ppn_coco,229.0,7,1,0.16666666666666666
4204,ssd_mobilenet_v1_ppn_coco,230.0,6,0,0.0
4205,ssd_mobilenet_v1_ppn_coco,231.0,7,0,0.0
4206,ssd_mobilenet_v1_ppn_coco,232.0,5,2,0.2857142857142857
4207,ssd_mobilenet_v1_ppn_coco,233.0,6,1,0.14285714285714285
4208,ssd_mobilenet_v1_ppn_coco,234.0,6,1,0.14285714285714285
4209,ssd_mobilenet_v1_ppn_coco,235.0,7,0,0.0
4210,ssd_mobilenet_v1_ppn_coco,236.0,6,1,0.14285714285714285
4211,ssd_mobilenet_v1_ppn_coco,237.0,5,2,0.2857142857142857
4212,ssd_mobilenet_v1_ppn_coco,238.0,6,1,0.14285714285714285
4213,ssd_mobilenet_v1_ppn_coco,239.0,6,1,0.14285714285714285
4214,ssd_mobilenet_v1_ppn_coco,240.0,7,0,0.0
4215,ssd_mobilenet_v1_ppn_coco,241.0,6,1,0.14285714285714285
4216,ssd_mobilenet_v1_ppn_coco,242.0,7,0,0.0
4217,ssd_mobilenet_v1_ppn_coco,243.0,6,1,0.14285714285714285
4218,ssd_mobilenet_v1_ppn_coco,244.0,6,1,0.14285714285714285
4219,ssd_mobilenet_v1_ppn_coco,245.0,5,2,0.2857142857142857
4220,ssd_mobilenet_v1_ppn_coco,246.0,6,1,0.14285714285714285
4221,ssd_mobilenet_v1_ppn_coco,247.0,5,2,0.2857142857142857
4222,ssd_mobilenet_v1_ppn_coco,248.0,6,1,0.14285714285714285
4223,ssd_mobilenet_v1_ppn_coco,249.0,7,0,0.0
4224,ssd_mobilenet_v1_ppn_coco,250.0,7,0,0.0
4225,ssd_mobilenet_v1_ppn_coco,251.0,8,1,0.14285714285714285
4226,ssd_mobilenet_v1_ppn_coco,252.0,8,1,0.14285714285714285
4227,ssd_mobilenet_v1_ppn_coco,253.0,6,1,0.14285714285714285
4228,ssd_mobilenet_v1_ppn_coco,254.0,8,1,0.14285714285714285
4229,ssd_mobilenet_v1_ppn_coco,255.0,7,0,0.0
4230,ssd_mobilenet_v1_ppn_coco,256.0,6,1,0.14285714285714285
4231,ssd_mobilenet_v1_ppn_coco,257.0,7,0,0.0
4232,ssd_mobilenet_v1_ppn_coco,258.0,7,0,0.0
4233,ssd_mobilenet_v1_ppn_coco,259.0,6,1,0.14285714285714285
4234,ssd_mobilenet_v1_ppn_coco,260.0,7,0,0.0
4235,ssd_mobilenet_v1_ppn_coco,261.0,7,0,0.0
4236,ssd_mobilenet_v1_ppn_coco,262.0,7,0,0.0
4237,ssd_mobilenet_v1_ppn_coco,263.0,5,2,0.2857142857142857
4238,ssd_mobilenet_v1_ppn_coco,264.0,5,2,0.2857142857142857
4239,ssd_mobilenet_v1_ppn_coco,265.0,5,2,0.2857142857142857
4240,ssd_mobilenet_v1_ppn_coco,266.0,5,2,0.2857142857142857
4241,ssd_mobilenet_v1_ppn_coco,267.0,8,1,0.14285714285714285
4242,ssd_mobilenet_v1_ppn_coco,268.0,7,0,0.0
4243,ssd_mobilenet_v1_ppn_coco,269.0,8,1,0.14285714285714285
4244,ssd_mobilenet_v1_ppn_coco,270.0,8,1,0.14285714285714285
4245,ssd_mobilenet_v1_ppn_coco,271.0,7,0,0.0
4246,ssd_mobilenet_v1_ppn_coco,272.0,7,0,0.0
4247,ssd_mobilenet_v1_ppn_coco,273.0,7,0,0.0
4248,ssd_mobilenet_v1_ppn_coco,274.0,5,2,0.2857142857142857
4249,ssd_mobilenet_v1_ppn_coco,275.0,5,2,0.2857142857142857
4250,ssd_mobilenet_v1_ppn_coco,276.0,5,2,0.2857142857142857
4251,ssd_mobilenet_v1_ppn_coco,277.0,7,0,0.0
4252,ssd_mobilenet_v1_ppn_coco,278.0,6,1,0.14285714285714285
4253,ssd_mobilenet_v1_ppn_coco,279.0,7,0,0.0
4254,ssd_mobilenet_v1_ppn_coco,280.0,7,0,0.0
4255,ssd_mobilenet_v1_ppn_coco,281.0,7,1,0.16666666666666666
4256,ssd_mobilenet_v1_ppn_coco,282.0,7,1,0.16666666666666666
4257,ssd_mobilenet_v1_ppn_coco,283.0,6,0,0.0
4258,ssd_mobilenet_v1_ppn_coco,284.0,5,1,0.16666666666666666
4259,ssd_mobilenet_v1_ppn_coco,285.0,6,0,0.0
4260,ssd_mobilenet_v1_ppn_coco,286.0,6,0,0.0
4261,ssd_mobilenet_v1_ppn_coco,287.0,6,0,0.0
4262,ssd_mobilenet_v1_ppn_coco,288.0,5,1,0.16666666666666666
4263,ssd_mobilenet_v1_ppn_coco,289.0,6,0,0.0
4264,ssd_mobilenet_v1_ppn_coco,290.0,7,1,0.16666666666666666
4265,ssd_mobilenet_v1_ppn_coco,291.0,6,0,0.0
4266,ssd_mobilenet_v1_ppn_coco,292.0,7,1,0.16666666666666666
4267,ssd_mobilenet_v1_ppn_coco,293.0,5,1,0.16666666666666666
4268,ssd_mobilenet_v1_ppn_coco,294.0,5,1,0.16666666666666666
4269,ssd_mobilenet_v1_ppn_coco,295.0,5,1,0.16666666666666666
4270,ssd_mobilenet_v1_ppn_coco,296.0,5,1,0.16666666666666666
4271,ssd_mobilenet_v1_ppn_coco,297.0,5,1,0.16666666666666666
4272,ssd_mobilenet_v1_ppn_coco,298.0,6,0,0.0
4273,ssd_mobilenet_v1_ppn_coco,299.0,6,0,0.0
4274,ssd_mobilenet_v1_ppn_coco,300.0,7,1,0.16666666666666666
4275,ssd_mobilenet_v1_ppn_coco,301.0,6,0,0.0
4276,ssd_mobilenet_v1_ppn_coco,302.0,6,0,0.0
4277,ssd_mobilenet_v1_ppn_coco,303.0,4,2,0.3333333333333333
4278,ssd_mobilenet_v1_ppn_coco,304.0,3,3,0.5
4279,ssd_mobilenet_v1_ppn_coco,305.0,4,2,0.3333333333333333
4280,ssd_mobilenet_v1_ppn_coco,306.0,5,1,0.16666666666666666
4281,ssd_mobilenet_v1_ppn_coco,307.0,6,0,0.0
4282,ssd_mobilenet_v1_ppn_coco,308.0,5,1,0.16666666666666666
4283,ssd_mobilenet_v1_ppn_coco,309.0,5,1,0.16666666666666666
4284,ssd_mobilenet_v1_ppn_coco,310.0,6,0,0.0
4285,ssd_mobilenet_v1_ppn_coco,311.0,6,0,0.0
4286,ssd_mobilenet_v1_ppn_coco,312.0,6,0,0.0
4287,ssd_mobilenet_v1_ppn_coco,313.0,5,1,0.16666666666666666
4288,ssd_mobilenet_v1_ppn_coco,314.0,3,3,0.5
4289,ssd_mobilenet_v1_ppn_coco,315.0,3,3,0.5
4290,ssd_mobilenet_v1_ppn_coco,316.0,7,1,0.16666666666666666
4291,ssd_mobilenet_v1_ppn_coco,317.0,8,2,0.3333333333333333
4292,ssd_mobilenet_v1_ppn_coco,318.0,5,1,0.16666666666666666
4293,ssd_mobilenet_v1_ppn_coco,319.0,4,2,0.3333333333333333
4294,ssd_mobilenet_v1_ppn_coco,320.0,6,0,0.0
4295,ssd_mobilenet_v1_ppn_coco,321.0,6,0,0.0
4296,ssd_mobilenet_v1_ppn_coco,322.0,7,1,0.16666666666666666
4297,ssd_mobilenet_v1_ppn_coco,323.0,7,1,0.16666666666666666
4298,ssd_mobilenet_v1_ppn_coco,324.0,8,2,0.3333333333333333
4299,ssd_mobilenet_v1_ppn_coco,325.0,8,2,0.3333333333333333
4300,ssd_mobilenet_v1_ppn_coco,326.0,8,2,0.3333333333333333
4301,ssd_mobilenet_v1_ppn_coco,327.0,7,1,0.16666666666666666
4302,ssd_mobilenet_v1_ppn_coco,328.0,5,1,0.16666666666666666
4303,ssd_mobilenet_v1_ppn_coco,329.0,5,1,0.16666666666666666
4304,ssd_mobilenet_v1_ppn_coco,330.0,6,0,0.0
4305,ssd_mobilenet_v1_ppn_coco,331.0,7,1,0.16666666666666666
4306,ssd_mobilenet_v1_ppn_coco,332.0,5,1,0.16666666666666666
4307,ssd_mobilenet_v1_ppn_coco,333.0,7,1,0.16666666666666666
4308,ssd_mobilenet_v1_ppn_coco,334.0,6,0,0.0
4309,ssd_mobilenet_v1_ppn_coco,335.0,4,2,0.3333333333333333
4310,ssd_mobilenet_v1_ppn_coco,336.0,7,1,0.16666666666666666
4311,ssd_mobilenet_v1_ppn_coco,337.0,5,1,0.16666666666666666
4312,ssd_mobilenet_v1_ppn_coco,338.0,5,1,0.16666666666666666
4313,ssd_mobilenet_v1_ppn_coco,339.0,6,0,0.0
4314,ssd_mobilenet_v1_ppn_coco,340.0,7,1,0.16666666666666666
4315,ssd_mobilenet_v1_ppn_coco,341.0,7,1,0.16666666666666666
4316,ssd_mobilenet_v1_ppn_coco,342.0,6,0,0.0
4317,ssd_mobilenet_v1_ppn_coco,343.0,4,2,0.3333333333333333
4318,ssd_mobilenet_v1_ppn_coco,344.0,5,1,0.16666666666666666
4319,ssd_mobilenet_v1_ppn_coco,345.0,4,2,0.3333333333333333
4320,ssd_mobilenet_v1_ppn_coco,346.0,4,2,0.3333333333333333
4321,ssd_mobilenet_v1_ppn_coco,347.0,5,1,0.16666666666666666
4322,ssd_mobilenet_v1_ppn_coco,348.0,5,1,0.16666666666666666
4323,ssd_mobilenet_v1_ppn_coco,349.0,7,1,0.16666666666666666
4324,ssd_mobilenet_v1_ppn_coco,350.0,6,0,0.0
4325,ssd_mobilenet_v1_ppn_coco,351.0,3,3,0.5
4326,ssd_mobilenet_v1_ppn_coco,352.0,3,3,0.5
4327,ssd_mobilenet_v1_ppn_coco,353.0,4,2,0.3333333333333333
4328,ssd_mobilenet_v1_ppn_coco,354.0,4,2,0.3333333333333333
4329,ssd_mobilenet_v1_ppn_coco,355.0,4,2,0.3333333333333333
4330,ssd_mobilenet_v1_ppn_coco,356.0,3,3,0.5
4331,ssd_mobilenet_v1_ppn_coco,357.0,3,3,0.5
4332,ssd_mobilenet_v1_ppn_coco,358.0,4,2,0.3333333333333333
4333,ssd_mobilenet_v1_ppn_coco,359.0,6,0,0.0
4334,ssd_mobilenet_v1_ppn_coco,360.0,4,2,0.3333333333333333
4335,ssd_mobilenet_v1_ppn_coco,361.0,5,1,0.16666666666666666
4336,ssd_mobilenet_v1_ppn_coco,362.0,7,1,0.16666666666666666
4337,ssd_mobilenet_v1_ppn_coco,363.0,5,0,0.0
4338,ssd_mobilenet_v1_ppn_coco,364.0,7,2,0.4
4339,ssd_mobilenet_v1_ppn_coco,365.0,2,3,0.6
4340,ssd_mobilenet_v1_ppn_coco,366.0,2,3,0.6
4341,ssd_mobilenet_v1_ppn_coco,367.0,5,0,0.0
4342,ssd_mobilenet_v1_ppn_coco,368.0,5,1,0.25
4343,ssd_mobilenet_v1_ppn_coco,369.0,5,1,0.25
4344,ssd_mobilenet_v1_ppn_coco,370.0,5,1,0.25
4345,ssd_mobilenet_v1_ppn_coco,371.0,4,0,0.0
4346,ssd_mobilenet_v1_ppn_coco,372.0,4,0,0.0
4347,ssd_mobilenet_v1_ppn_coco,373.0,4,0,0.0
4348,ssd_mobilenet_v1_ppn_coco,374.0,4,0,0.0
4349,ssd_mobilenet_v1_ppn_coco,375.0,4,0,0.0
4350,ssd_mobilenet_v1_ppn_coco,376.0,3,1,0.25
4351,ssd_mobilenet_v1_ppn_coco,377.0,5,1,0.25
4352,ssd_mobilenet_v1_ppn_coco,378.0,4,0,0.0
4353,ssd_mobilenet_v1_ppn_coco,379.0,4,0,0.0
4354,ssd_mobilenet_v1_ppn_coco,380.0,4,0,0.0
4355,ssd_mobilenet_v1_ppn_coco,381.0,4,0,0.0
4356,ssd_mobilenet_v1_ppn_coco,382.0,4,0,0.0
4357,ssd_mobilenet_v1_ppn_coco,383.0,3,1,0.25
4358,ssd_mobilenet_v1_ppn_coco,384.0,2,2,0.5
4359,ssd_mobilenet_v1_ppn_coco,385.0,4,0,0.0
4360,ssd_mobilenet_v1_ppn_coco,386.0,5,1,0.25
4361,ssd_mobilenet_v1_ppn_coco,387.0,5,1,0.25
4362,ssd_mobilenet_v1_ppn_coco,388.0,6,2,0.5
4363,ssd_mobilenet_v1_ppn_coco,389.0,3,1,0.25
4364,ssd_mobilenet_v1_ppn_coco,390.0,4,0,0.0
4365,ssd_mobilenet_v1_ppn_coco,391.0,6,2,0.5
4366,ssd_mobilenet_v1_ppn_coco,392.0,5,1,0.25
4367,ssd_mobilenet_v1_ppn_coco,393.0,5,1,0.25
4368,ssd_mobilenet_v1_ppn_coco,394.0,4,1,0.3333333333333333
4369,ssd_mobilenet_v1_ppn_coco,395.0,4,1,0.3333333333333333
4370,ssd_mobilenet_v1_ppn_coco,396.0,4,1,0.3333333333333333
4371,ssd_mobilenet_v1_ppn_coco,397.0,3,0,0.0
4372,ssd_mobilenet_v1_ppn_coco,398.0,3,0,0.0
4373,ssd_mobilenet_v1_ppn_coco,399.0,3,0,0.0
4374,ssd_mobilenet_v1_ppn_coco,400.0,3,0,0.0
4375,ssd_mobilenet_v1_ppn_coco,401.0,2,1,0.3333333333333333
4376,ssd_mobilenet_v1_ppn_coco,402.0,3,0,0.0
4377,ssd_mobilenet_v1_ppn_coco,403.0,2,1,0.3333333333333333
4378,ssd_mobilenet_v1_ppn_coco,404.0,2,1,0.3333333333333333
4379,ssd_mobilenet_v1_ppn_coco,405.0,2,0,0.0
4380,ssd_mobilenet_v1_ppn_coco,406.0,2,0,0.0
4381,ssd_mobilenet_v1_ppn_coco,407.0,2,0,0.0
4382,ssd_mobilenet_v1_ppn_coco,408.0,2,0,0.0
4383,ssd_mobilenet_v1_ppn_coco,409.0,2,0,0.0
4384,ssd_mobilenet_v1_ppn_coco,410.0,2,0,0.0
4385,ssd_mobilenet_v1_ppn_coco,411.0,2,0,0.0
4386,ssd_mobilenet_v1_ppn_coco,412.0,2,0,0.0
4387,ssd_mobilenet_v1_ppn_coco,413.0,2,0,0.0
4388,ssd_mobilenet_v1_ppn_coco,414.0,2,0,0.0
4389,ssd_mobilenet_v1_ppn_coco,415.0,2,0,0.0
4390,ssd_mobilenet_v1_ppn_coco,416.0,2,0,0.0
4391,ssd_mobilenet_v1_ppn_coco,417.0,2,0,0.0
4392,ssd_mobilenet_v1_ppn_coco,418.0,2,0,0.0
4393,ssd_mobilenet_v1_ppn_coco,419.0,2,0,0.0
4394,ssd_mobilenet_v1_ppn_coco,420.0,2,0,0.0
4395,ssd_mobilenet_v1_ppn_coco,421.0,1,1,0.5
4396,ssd_mobilenet_v1_ppn_coco,422.0,1,1,0.5
4397,ssd_mobilenet_v1_ppn_coco,423.0,1,2,0.6666666666666666
4398,ssd_mobilenet_v1_ppn_coco,424.0,1,2,0.6666666666666666
